Qel	Qelflex	Qelabwteil	Qelabw	Qww	Pers	Queber	Solltemperatur Decke	Solltemperatur Decke	
kW/HH	kW/HH	kW/HH	kW/HH	l/HH	Pers/HH	Freigabe	Celsium	Celsium	
0.035002208	0	0	0.035002208	0	2	0	22	22	3410.5
0.052031156	0	0	0.052031156	0	2	0	22	22	3410.75
0.034646976	0	0	0.034646976	0	2	0	22	22	3411
0.051660008	0	0	0.051660008	0	2	0	22	22	3411.25
0.03512766	0	0	0.03512766	0	2	0	22	22	3411.5
0.076304952	0	0	0.076304952	40	2	0	22	22	3411.75
0.394878724	0	0	0.394878724	30	2	0	22	22	3412
0.143558656	0	0	0.143558656	20	2	0	22	22	3412.25
0.151145512	0	0	0.151145512	0	2	0	22	22	3412.5
0.116510168	0	0	0.116510168	40	2	0	22	22	3412.75
0.034930844	0	0	0.034930844	0	2	0	22	22	3413
0.051912096	0	0	0.051912096	0	2	0	22	22	3413.25
0.034576764	0	0	0.034576764	0	2	0	22	22	3413.5
0.051940268	0	0	0.051940268	0	2	0	22	22	3413.75
0.035379912	0	0	0.035379912	0	2	0	22	22	3414
0.05163904	0	0	0.05163904	0	2	0	22	22	3414.25
0.037168576	0.003031152	0.003031152	0.035653	20	2	0	22	22	3414.5
1.592930884	1.541009896	1.541009896	0.822425936	0	2	0	22	22	3414.75
0.322643256	0.215416108	0.215416108	0.214935202	0	2	0	22	22	3415
0.257067768	0.104499424	0.104499424	0.204818056	0	0	0	22	22	3415.25
0.095867436	0.044257636	0.044257636	0.073738618	0	0	0	22	22	3415.5
0.040169264	0	0	0.040169264	0	0	0	22	22	3415.75
0.045447152	0	0	0.045447152	0	0	0	22	22	3416
0.045530344	0	0	0.045530344	0	0	0	22.5	22	3416.25
0.04551894	0	0	0.04551894	0	0	0	23	22	3416.5
0.047047588	0	0	0.047047588	0	0	0	23.5	22	3416.75
1.126622164	1.092262528	0.127570876	1.062836726	20	0	0	24	22	3417
2.846800928	2.033210188	1.045820356	2.32389075	0	2	0	24.5	22	3417.25
2.036849268	0.897960288	0.114535136	1.9795817	20	2	0	25	22	3417.5
0.917206724	0.792838132	0.1087006	0.862856424	0	2	0	25.5	22	3417.75
0.161844812	0.115762272	0.115762272	0.103963676	0	2	0	26	22	3418
0.07251468	0.021212704	0.021212704	0.061908328	0	0	0	26.5	22	3418.25
0.224391192	0.115801892	0.115801892	0.166490246	0	0	0	27	22	3418.5
2.974634056	1.490570904	1.490570904	2.229348604	0	0	0	27.5	22	3418.75
0.775786648	0.356826784	0.356826784	0.597373256	0	0	0	28	22	3419
0.18825644	0.027328832	0.027328832	0.174592024	0	2	0	28.5	22	3419.25
0.491440956	0.025112092	0.025112092	0.47888491	20	2	0	29	22	3419.5
1.046916536	0.381168728	0.381168728	0.856332172	0	2	0	29.5	22	3419.75
0.684589088	0.007665676	0.007665676	0.68075625	0	2	0	30	22	3420
0.670751648	0	0	0.670751648	0	2	0	30.5	22	3420.25
0.367380036	0	0	0.367380036	0	2	0	31	22	3420.5
0.331097952	0	0	0.331097952	0	2	0	31.5	22	3420.75
0.173410628	0	0	0.173410628	0	2	0	32	22	3421
0.035165324	0	0	0.035165324	0	2	0	32.5	22	3421.25
0.05157734	0	0	0.05157734	0	2	0	33	22	3421.5
0.040086332	0	0	0.040086332	0	2	0	33.5	22	3421.75
0.071142764	0	0	0.071142764	0	2	0	34	22	3422
0.135475956	0	0	0.135475956	0	2	0	34	22	3422.25
0.094604676	0	0	0.094604676	0	2	0	34	22	3422.5
0.055647512	0	0	0.055647512	0	2	0	34	22	3422.75
0.035406768	0	0	0.035406768	0	2	0	34	22	3423
0.051676068	0	0	0.051676068	0	2	0	34	22	3423.25
0.035012084	0	0	0.035012084	0	2	0	34	22	3423.5
0.060305428	0	0	0.060305428	20	2	0	34	22	3423.75
0.055904676	0	0	0.055904676	0	2	0	34	22	3424
0.07557116	0	0	0.07557116	0	2	0	33.5	22	3424.25
0.138574656	0	0	0.138574656	60	2	0	33	22	3424.5
0.444539308	0	0	0.444539308	40	2	0	32.5	22	3424.75
0.072691536	0	0	0.072691536	10	2	0	32	22	3425
0.052578404	0	0	0.052578404	0	2	0	31.5	22	3425.25
0.036394368	0	0	0.036394368	0	2	0	31	22	3425.5
0.05083868	0	0	0.05083868	0	2	0	30.5	22	3425.75
0.035915368	0	0	0.035915368	0	2	1	30	22	3426
0.056149444	0	0	0.056149444	0	2	1	29.5	22	3426.25
0.034703376	0	0	0.034703376	0	2	1	29	22	3426.5
0.040296896	0	0	0.040296896	0	2	1	28.5	22	3426.75
0.051350464	0	0	0.051350464	0	2	1	28	22	3427
0.095995972	0	0	0.095995972	0	0	1	27.5	22	3427.25
0.15031246	0	0	0.15031246	0	0	1	27	22	3427.5
0.070926076	0	0	0.070926076	0	0	1	26.5	22	3427.75
0.055478916	0	0	0.055478916	0	0	1	26	22	3428
0.034383224	0	0	0.034383224	0	0	1	25.5	22	3428.25
0.051373752	0	0	0.051373752	0	0	1	25	22	3428.5
0.035505356	0	0	0.035505356	0	0	1	24.5	22	3428.75
0.04996318	0	0	0.04996318	0	0	1	24	22	3429
0.03430838	0	0	0.03430838	0	2	1	23.5	22	3429.25
0.05436108	0	0	0.05436108	0	2	1	23	22	3429.5
0.06460834	0	0	0.06460834	20	2	1	22.5	22	3429.75
0.131037956	0	0	0.131037956	0	2	1	22	22	3430
0.49788614	0.36648674	0	0.49788614	20	0	1	22	22	3430.25
2.85442836	0.993663168	0	2.85442836	0	0	1	22	22	3430.5
1.376770452	0.722076492	0	1.376770452	0	0	1	22	22	3430.75
0.51673628	0.478132296	0	0.51673628	0	0	1	22	22	3431
0.051943576	0	0	0.051943576	0	2	1	22	22	3431.25
2.64198656	0	0	2.64198656	0	2	1	22	22	3431.5
2.5332758	0	0	2.5332758	0	2	1	22	22	3431.75
0.563149848	0	0	0.563149848	0	2	1	22	22	3432
0.040522928	0	0	0.040522928	0	2	1	22	22	3432.25
0.122114088	0	0	0.122114088	0	2	1	22	22	3432.5
0.122366444	0	0	0.122366444	0	2	1	22	22	3432.75
0.057578716	0	0	0.057578716	0	2	1	22	22	3433
0.0404836	0	0	0.0404836	0	2	1	22	22	3433.25
0.049993352	0	0	0.049993352	0	2	1	22	22	3433.5
0.035359912	0	0	0.035359912	0	2	1	22	22	3433.75
0.057169132	0	0	0.057169132	0	2	1	22	22	3434
0.035042804	0	0	0.035042804	0	2	1	22	22	3434.25
0.055909896	0	0	0.055909896	0	2	1	22	22	3434.5
0.058593748	0	0	0.058593748	0	2	1	22	22	3434.75
0.144923328	0	0	0.144923328	0	2	1	22	22	3435
0.151946908	0	0	0.151946908	20	2	1	22	22	3435.25
0.076579448	0	0	0.076579448	0	2	1	22	22	3435.5
0.055044052	0	0	0.055044052	0	2	1	22	22	3435.75
0.37211366	0	0	0.37211366	30	2	1	22	22	3436
0.093350152	0	0	0.093350152	60	2	1	22	22	3436.25
0.134502352	0	0	0.134502352	60	2	1	22	22	3436.5
0.33119858	0	0	0.33119858	0	2	1	22	22	3436.75
0.377545332	0	0	0.377545332	0	2	1	22	22	3437
0.303622584	0	0	0.303622584	0	2	1	22	22	3437.25
0.312668692	0	0	0.312668692	0	2	1	22	22	3437.5
0.400539884	0	0	0.400539884	0	2	1	22	22	3437.75
0.248988792	0	0	0.248988792	0	2	1	22	22	3438
0.050424676	0	0	0.050424676	0	2	0	22	22	3438.25
0.041631504	0	0	0.041631504	0	2	0	22	22	3438.5
0.045586952	0	0	0.045586952	0	2	0	22	22	3438.75
0.039725048	0	0	0.039725048	0	2	0	22	22	3439
0.052147232	0	0	0.052147232	0	0	0	22	22	3439.25
0.035817896	0	0	0.035817896	0	0	0	22	22	3439.5
0.056038192	0	0	0.056038192	0	0	0	22	22	3439.75
0.036702028	0	0	0.036702028	0	0	0	22	22	3440
0.136101688	0	0	0.136101688	0	0	0	22.5	22	3440.25
0.131012	0	0	0.131012	0	0	0	23	22	3440.5
0.04949102	0	0	0.04949102	0	0	0	23.5	22	3440.75
0.035089204	0	0	0.035089204	0	0	0	24	22	3441
0.050738	0	0	0.050738	0	2	0	24.5	22	3441.25
0.035317692	0	0	0.035317692	0	2	0	25	22	3441.5
0.049875912	0	0	0.049875912	0	2	0	25.5	22	3441.75
1.571837916	0	0	1.571837916	0	2	0	26	22	3442
0.801434852	0	0	0.801434852	0	0	0	26.5	22	3442.25
0.054812608	0	0	0.054812608	0	0	0	27	22	3442.5
0.158584904	0	0	0.158584904	20	0	0	27.5	22	3442.75
0.163711892	0	0	0.163711892	20	0	0	28	22	3443
0.11093798	0	0	0.11093798	0	2	0	28.5	22	3443.25
0.083876228	0	0	0.083876228	0	2	0	29	22	3443.5
0.103422356	0	0	0.103422356	0	2	0	29.5	22	3443.75
0.057721828	0	0	0.057721828	0	2	0	30	22	3444
0.072140584	0	0	0.072140584	0	2	0	30.5	22	3444.25
0.041746036	0	0	0.041746036	0	2	0	31	22	3444.5
0.056938424	0	0	0.056938424	0	2	0	31.5	22	3444.75
0.051572136	0	0	0.051572136	0	2	0	32	22	3445
0.148695928	0	0	0.148695928	0	2	0	32.5	22	3445.25
0.109521212	0	0	0.109521212	0	2	0	33	22	3445.5
0.0520726	0	0	0.0520726	0	2	0	33.5	22	3445.75
0.03430618	0	0	0.03430618	0	2	0	34	22	3446
0.050601112	0	0	0.050601112	0	2	0	34	22	3446.25
0.03503204	0	0	0.03503204	0	2	0	34	22	3446.5
0.052365052	0	0	0.052365052	0	2	0	34	22	3446.75
0.035078848	0	0	0.035078848	0	2	0	34	22	3447
0.0554976	0	0	0.0554976	0	2	0	34	22	3447.25
0.084304288	0	0	0.084304288	20	2	0	34	22	3447.5
0.16293844	0	0	0.16293844	0	2	0	34	22	3447.75
0.110737164	0	0	0.110737164	0	2	0	34	22	3448
0.242235296	0	0	0.242235296	70	2	0	33.5	22	3448.25
0.226014504	0	0	0.226014504	10	2	0	33	22	3448.5
0.06537788	0	0	0.06537788	10	2	0	32.5	22	3448.75
0.715411452	0.68107246	0.68107246	0.374875222	20	2	0	32	22	3449
0.331694184	0.27424014	0.27424014	0.194574114	0	2	0	31.5	22	3449.25
0.143334232	0.107932252	0.107932252	0.089368106	0	2	0	31	22	3449.5
0.201108228	0.139946096	0.139946096	0.13113518	0	2	0	30.5	22	3449.75
0.157392868	0.018880088	0.018880088	0.147952824	0	2	0	30	22	3450
0.120845964	0	0	0.120845964	0	2	0	29.5	22	3450.25
0.066901172	0	0	0.066901172	0	2	0	29	22	3450.5
0.035307636	0	0	0.035307636	0	2	0	28.5	22	3450.75
0.055173596	0	0	0.055173596	0	2	0	28	22	3451
0.034651244	0	0	0.034651244	0	0	0	27.5	22	3451.25
0.056849004	0	0	0.056849004	0	0	0	27	22	3451.5
0.034945944	0	0	0.034945944	0	0	0	26.5	22	3451.75
0.049700296	0	0	0.049700296	0	0	0	26	22	3452
0.03506782	0	0	0.03506782	0	0	0	25.5	22	3452.25
0.060760412	0	0	0.060760412	0	0	0	25	22	3452.5
0.086472636	0	0	0.086472636	0	0	0	24.5	22	3452.75
0.14022624	0	0	0.14022624	20	0	0	24	22	3453
0.882461812	0.800998428	0	0.882461812	0	2	0	23.5	22	3453.25
1.765050196	0.870410084	0	1.765050196	0	2	0	23	22	3453.5
1.010845036	0.903719748	0	1.010845036	0	2	0	22.5	22	3453.75
1.766947612	0.537117312	0	1.766947612	0	2	0	22	22	3454
0.428831296	0	0	0.428831296	0	0	0	22	22	3454.25
0.064965964	0	0	0.064965964	0	0	0	22	22	3454.5
0.076699548	0.013733396	0.013733396	0.06983285	20	0	0	22	22	3454.75
1.353913908	1.308591612	1.308591612	0.699618102	0	0	0	22	22	3455
0.665343684	0.619828176	0.619828176	0.355429596	0	2	0	22	22	3455.25
0.138856924	0.02701634	0.02701634	0.125348754	0	2	0	22	22	3455.5
0.315041672	0.025989352	0.025989352	0.302046996	20	2	0	22	22	3455.75
0.772485684	0.383902128	0.383902128	0.58053462	0	2	0	22	22	3456
0.323981164	0.008983344	0.008983344	0.319489492	0	2	0	22	22	3456.25
0.299613632	0.0010236	0.0010236	0.299101832	0	2	0	22	22	3456.5
0.318141496	0	0	0.318141496	0	2	0	22	22	3456.75
0.303399536	0	0	0.303399536	0	2	0	22	22	3457
0.309925152	0	0	0.309925152	0	2	0	22	22	3457.25
0.08901862	0	0	0.08901862	0	2	0	22	22	3457.5
0.057225904	0	0	0.057225904	0	2	0	22	22	3457.75
0.035171048	0	0	0.035171048	0	2	0	22	22	3458
0.060155316	0	0	0.060155316	0	2	0	22	22	3458.25
0.12419758	0	0	0.12419758	0	2	0	22	22	3458.5
0.13094642	0	0	0.13094642	0	2	0	22	22	3458.75
0.071792516	0	0	0.071792516	20	2	0	22	22	3459
0.125565572	0	0	0.125565572	0	2	0	22	22	3459.25
0.116961536	0	0	0.116961536	0	2	0	22	22	3459.5
0.140299276	0	0	0.140299276	0	2	0	22	22	3459.75
0.142305816	0	0	0.142305816	0	2	0	22	22	3460
0.136733668	0	0	0.136733668	0	2	0	22	22	3460.25
0.297735824	0	0	0.297735824	110	2	0	22	22	3460.5
0.251213332	0	0	0.251213332	30	2	0	22	22	3460.75
0.148574904	0	0	0.148574904	10	2	0	22	22	3461
0.12873548	0	0	0.12873548	20	2	0	22	22	3461.25
0.353408308	0	0	0.353408308	20	2	0	22	22	3461.5
0.054494252	0	0	0.054494252	10	2	0	22	22	3461.75
0.048962896	0	0	0.048962896	20	2	0	22	22	3462
0.045420756	0	0	0.045420756	0	2	0	22	22	3462.25
0.040304784	0	0	0.040304784	0	2	0	22	22	3462.5
0.045402292	0	0	0.045402292	0	2	0	22	22	3462.75
0.046131316	0	0	0.046131316	0	2	0	22	22	3463
0.03508666	0	0	0.03508666	0	0	0	22	22	3463.25
0.056992812	0	0	0.056992812	0	0	0	22	22	3463.5
0.75908048	0	0	0.75908048	20	0	0	22	22	3463.75
1.256325032	0	0	1.256325032	0	0	0	22	22	3464
0.12597652	0	0	0.12597652	0	0	0	22.5	22	3464.25
0.1172399	0	0	0.1172399	0	0	0	23	22	3464.5
0.034627972	0	0	0.034627972	0	0	0	23.5	22	3464.75
0.05562926	0	0	0.05562926	0	0	0	24	22	3465
0.035010356	0	0	0.035010356	20	2	0	24.5	22	3465.25
0.055264864	0	0	0.055264864	20	2	0	25	22	3465.5
0.035370472	0	0	0.035370472	0	2	0	25.5	22	3465.75
0.055651464	0	0	0.055651464	0	2	0	26	22	3466
0.05929942	0	0	0.05929942	280	0	0	26.5	22	3466.25
0.051415004	0	0	0.051415004	0	0	0	27	22	3466.5
0.138200012	0	0	0.138200012	0	0	0	27.5	22	3466.75
0.209496296	0	0	0.209496296	0	0	0	28	22	3467
0.127357268	0	0	0.127357268	0	2	0	28.5	22	3467.25
0.13589732	0	0	0.13589732	40	2	0	29	22	3467.5
0.251093704	0	0	0.251093704	0	2	0	29.5	22	3467.75
0.101844116	0	0	0.101844116	0	2	1	30	22	3468
0.613436752	0	0	0.613436752	0	2	1	30.5	22	3468.25
0.099060964	0	0	0.099060964	0	2	1	31	22	3468.5
0.045013316	0	0	0.045013316	0	2	1	31.5	22	3468.75
0.034510768	0	0	0.034510768	0	2	1	32	22	3469
0.13031284	0	0	0.13031284	0	2	1	32.5	22	3469.25
0.124133744	0	0	0.124133744	0	2	1	33	22	3469.5
0.081262836	0	0	0.081262836	0	2	1	33.5	22	3469.75
0.034861776	0	0	0.034861776	0	2	1	34	22	3470
0.052032004	0	0	0.052032004	0	2	1	34	22	3470.25
0.049983924	0	0	0.049983924	0	2	1	34	22	3470.5
0.035044592	0	0	0.035044592	0	2	1	34	22	3470.75
0.051894288	0	0	0.051894288	0	2	1	34	22	3471
0.034690924	0	0	0.034690924	0	2	1	34	22	3471.25
0.050994752	0	0	0.050994752	0	2	1	34	22	3471.5
0.081664824	0	0	0.081664824	20	2	1	34	22	3471.75
0.229861324	0	0	0.229861324	0	2	1	34	22	3472
0.547491632	0	0	0.547491632	50	2	1	33.5	22	3472.25
0.120460864	0	0	0.120460864	20	2	1	33	22	3472.5
0.119900068	0	0	0.119900068	0	2	1	32.5	22	3472.75
1.333279912	0	0	1.333279912	30	2	1	32	22	3473
1.207695856	0	0	1.207695856	20	2	1	31.5	22	3473.25
0.3294886	0	0	0.3294886	10	2	1	31	22	3473.5
0.305101604	0	0	0.305101604	0	2	1	30.5	22	3473.75
0.31634992	0	0	0.31634992	0	2	1	30	22	3474
0.293983796	0	0	0.293983796	0	2	1	29.5	22	3474.25
0.238689356	0	0	0.238689356	0	2	1	29	22	3474.5
0.082240352	0	0	0.082240352	20	2	1	28.5	22	3474.75
2.388933604	0	0	2.388933604	0	2	1	28	22	3475
0.177346388	0	0	0.177346388	20	0	1	27.5	22	3475.25
0.055264236	0	0	0.055264236	0	0	1	27	22	3475.5
0.034269276	0	0	0.034269276	0	0	1	26.5	22	3475.75
0.054993676	0	0	0.054993676	0	0	1	26	22	3476
0.04501016	0	0	0.04501016	0	0	1	25.5	22	3476.25
0.12784962	0	0	0.12784962	0	0	1	25	22	3476.5
0.110464376	0	0	0.110464376	20	0	1	24.5	22	3476.75
0.136498924	0	0	0.136498924	0	0	1	24	22	3477
0.127409704	0	0	0.127409704	0	2	1	23.5	22	3477.25
0.198049988	0	0	0.198049988	0	2	1	23	22	3477.5
0.150156904	0	0	0.150156904	0	2	1	22.5	22	3477.75
0.057429776	0	0	0.057429776	0	2	1	22	22	3478
0.052820524	0	0	0.052820524	40	0	1	22	22	3478.25
0.080118372	0	0	0.080118372	240	0	1	22	22	3478.5
0.06696824	0	0	0.06696824	0	0	1	22	22	3478.75
0.089862916	0	0	0.089862916	0	0	1	22	22	3479
0.072571712	0	0	0.072571712	0	2	1	22	22	3479.25
0.089304256	0	0	0.089304256	0	2	1	22	22	3479.5
0.063247748	0	0	0.063247748	0	2	1	22	22	3479.75
1.9787496	0	0	1.9787496	0	2	1	22	22	3480
0.167408612	0	0	0.167408612	0	2	0	22	22	3480.25
0.122824832	0	0	0.122824832	0	2	0	22	22	3480.5
0.050679476	0	0	0.050679476	0	2	0	22	22	3480.75
0.045536404	0	0	0.045536404	0	2	0	22	22	3481
0.04463044	0	0	0.04463044	0	2	0	22	22	3481.25
0.040707212	0	0	0.040707212	0	2	0	22	22	3481.5
0.050458128	0	0	0.050458128	0	2	0	22	22	3481.75
0.034752868	0	0	0.034752868	0	2	0	22	22	3482
0.091337596	0	0	0.091337596	0	2	0	22	22	3482.25
0.124311592	0	0	0.124311592	0	2	0	22	22	3482.5
0.123002896	0	0	0.123002896	0	2	0	22	22	3482.75
0.035301308	0	0	0.035301308	0	2	0	22	22	3483
0.05529706	0	0	0.05529706	0	2	0	22	22	3483.25
0.045121232	0	0	0.045121232	20	2	0	22	22	3483.5
0.188576804	0	0	0.188576804	20	2	0	22	22	3483.75
0.560341532	0	0	0.560341532	20	2	0	22	22	3484
0.536226432	0	0	0.536226432	0	2	0	22	22	3484.25
0.784859716	0	0	0.784859716	0	2	0	22	22	3484.5
0.510483056	0	0	0.510483056	40	2	0	22	22	3484.75
0.259236492	0	0	0.259236492	20	2	0	22	22	3485
0.144487076	0	0	0.144487076	0	2	0	22	22	3485.25
0.110896396	0	0	0.110896396	0	2	0	22	22	3485.5
0.050546424	0	0	0.050546424	0	2	0	22	22	3485.75
0.041780752	0	0	0.041780752	0	2	0	22	22	3486
0.040573488	0	0	0.040573488	0	2	0	22	22	3486.25
0.050005224	0	0	0.050005224	0	2	0	22	22	3486.5
0.039867312	0	0	0.039867312	0	2	0	22	22	3486.75
0.399600296	0.3528991	0.3528991	0.223150746	20	2	0	22	22	3487
2.638504096	1.532549196	1.532549196	1.872229498	0	0	0	22	22	3487.25
0.915841624	0.027065272	0.027065272	0.902308988	0	0	0	22	22	3487.5
0.108627892	0.027565172	0.027565172	0.094845306	0	0	0	22	22	3487.75
0.425013224	0.28244722	0.28244722	0.283789614	0	0	0	22	22	3488
0.103808704	0.008074236	0.008074236	0.099771586	0	0	0	22.5	22	3488.25
0.038406564	0.003461536	0.003461536	0.036675796	0	0	0	23	22	3488.5
0.063412248	0.008406696	0.008406696	0.0592089	0	0	0	23.5	22	3488.75
0.99203548	0.95698518	0.95698518	0.51354289	20	0	0	24	22	3489
0.15380436	0.095502876	0.095502876	0.106052922	0	2	0	24.5	22	3489.25
0.152137464	0.095524448	0.095524448	0.10437524	0	2	0	25	22	3489.5
0.20098956	0.132803008	0.132803008	0.134588056	20	2	0	25.5	22	3489.75
1.087099144	0.01175754	0.01175754	1.081220374	0	2	0	26	22	3490
1.13486132	0	0	1.13486132	0	0	0	26.5	22	3490.25
0.574301176	0	0	0.574301176	0	0	0	27	22	3490.5
1.178625492	0.60609018	0	1.178625492	0	0	0	27.5	22	3490.75
3.338828728	0.997841616	0	3.338828728	0	0	0	28	22	3491
1.359148452	0.732638464	0	1.359148452	20	2	0	28.5	22	3491.25
0.780949552	0.705380544	0	0.780949552	0	2	0	29	22	3491.5
0.839504296	0.594280608	0	0.839504296	20	2	0	29.5	22	3491.75
2.52836514	0	0	2.52836514	0	2	0	30	22	3492
2.539700584	0	0	2.539700584	0	2	0	30.5	22	3492.25
0.197828492	0	0	0.197828492	0	2	0	31	22	3492.5
0.0719279	0	0	0.0719279	0	2	0	31.5	22	3492.75
0.048765608	0	0	0.048765608	0	2	0	32	22	3493
0.113414528	0	0	0.113414528	0	2	0	32.5	22	3493.25
0.126630748	0	0	0.126630748	0	2	0	33	22	3493.5
0.077987012	0	0	0.077987012	0	2	0	33.5	22	3493.75
0.035058944	0	0	0.035058944	0	2	0	34	22	3494
0.051718668	0	0	0.051718668	0	2	0	34	22	3494.25
0.034931652	0	0	0.034931652	0	2	0	34	22	3494.5
0.055418184	0	0	0.055418184	0	2	0	34	22	3494.75
0.0348048	0	0	0.0348048	0	2	0	34	22	3495
0.055839468	0	0	0.055839468	0	2	0	34	22	3495.25
0.03459142	0	0	0.03459142	0	2	0	34	22	3495.5
0.134945232	0	0	0.134945232	0	2	0	34	22	3495.75
0.135777376	0	0	0.135777376	20	2	0	34	22	3496
0.404808496	0	0	0.404808496	40	2	0	33.5	22	3496.25
0.067083052	0	0	0.067083052	20	2	0	33	22	3496.5
0.08386402	0	0	0.08386402	40	2	0	32.5	22	3496.75
0.096748608	0	0	0.096748608	20	2	0	32	22	3497
0.111111072	0	0	0.111111072	0	2	0	31.5	22	3497.25
0.063705084	0	0	0.063705084	0	2	0	31	22	3497.5
0.050185992	0	0	0.050185992	0	2	0	30.5	22	3497.75
0.034898724	0	0	0.034898724	0	2	0	30	22	3498
0.128817556	0	0	0.128817556	0	2	0	29.5	22	3498.25
0.126937656	0	0	0.126937656	0	2	0	29	22	3498.5
0.075062856	0	0	0.075062856	0	2	0	28.5	22	3498.75
0.034567348	0	0	0.034567348	0	2	0	28	22	3499
0.052153164	0	0	0.052153164	0	2	0	27.5	22	3499.25
0.035223992	0	0	0.035223992	0	2	0	27	22	3499.5
0.05140202	0	0	0.05140202	0	2	0	26.5	22	3499.75
0.035043492	0	0	0.035043492	0	2	0	26	22	3500
0.052113708	0	0	0.052113708	0	2	0	25.5	22	3500.25
0.034588124	0	0	0.034588124	0	2	0	25	22	3500.5
0.09126982	0	0	0.09126982	0	2	0	24.5	22	3500.75
0.124144224	0	0	0.124144224	0	2	0	24	22	3501
0.135106472	0	0	0.135106472	0	2	0	23.5	22	3501.25
0.03460146	0	0	0.03460146	0	2	0	23	22	3501.5
0.054615816	0	0	0.054615816	0	2	0	22.5	22	3501.75
0.035388824	0	0	0.035388824	0	2	0	22	22	3502
0.789186536	0	0	0.789186536	20	2	0	22	22	3502.25
0.260164928	0	0	0.260164928	20	2	0	22	22	3502.5
1.692702048	0	0	1.692702048	0	2	0	22	22	3502.75
0.242443296	0	0	0.242443296	0	2	0	22	22	3503
0.076584328	0	0	0.076584328	0	2	0	22	22	3503.25
0.305721348	0	0	0.305721348	0	2	0	22	22	3503.5
0.48583048	0	0	0.48583048	0	2	0	22	22	3503.75
0.474025152	0	0	0.474025152	0	2	0	22	22	3504
0.336011772	0	0	0.336011772	0	0	0	22	22	3504.25
0.305391528	0	0	0.305391528	0	0	0	22	22	3504.5
0.303039676	0	0	0.303039676	0	0	0	22	22	3504.75
0.127587988	0	0	0.127587988	0	0	0	22	22	3505
0.049943184	0	0	0.049943184	0	0	0	22	22	3505.25
0.041256176	0	0	0.041256176	0	0	0	22	22	3505.5
0.040281992	0	0	0.040281992	0	0	0	22	22	3505.75
0.049876228	0	0	0.049876228	0	0	0	22	22	3506
0.0351356	0	0	0.0351356	0	2	0	22	22	3506.25
0.09686526	0	0	0.09686526	0	2	0	22	22	3506.5
0.126991076	0	0	0.126991076	0	2	0	22	22	3506.75
0.129783008	0	0	0.129783008	0	2	0	22	22	3507
0.055300704	0	0	0.055300704	20	0	0	22	22	3507.25
0.07017148	0	0	0.07017148	0	0	0	22	22	3507.5
0.054948988	0	0	0.054948988	0	0	0	22	22	3507.75
0.0718294	0	0	0.0718294	0	0	0	22	22	3508
0.061296408	0	0	0.061296408	20	2	0	22	22	3508.25
0.274026716	0	0	0.274026716	60	2	0	22	22	3508.5
0.050799656	0	0	0.050799656	0	2	0	22	22	3508.75
0.046078808	0	0	0.046078808	0	2	0	22	22	3509
0.040230964	0	0	0.040230964	0	2	0	22	22	3509.25
0.123910884	0	0	0.123910884	0	2	0	22	22	3509.5
0.136446668	0	0	0.136446668	0	2	0	22	22	3509.75
0.047220428	0	0	0.047220428	0	2	1	22	22	3510
0.04506554	0	0	0.04506554	0	2	1	22	22	3510.25
0.046355196	0	0	0.046355196	0	2	1	22	22	3510.5
0.035267924	0	0	0.035267924	0	2	1	22	22	3510.75
0.056736328	0	0	0.056736328	0	2	1	22	22	3511
0.034691648	0	0	0.034691648	0	2	1	22	22	3511.25
0.05708864	0	0	0.05708864	0	2	1	22	22	3511.5
0.076323952	0	0	0.076323952	0	2	1	22	22	3511.75
0.138263076	0	0	0.138263076	0	2	1	22	22	3512
0.076860768	0	0	0.076860768	0	2	1	22.5	22	3512.25
0.057282668	0	0	0.057282668	0	2	1	23	22	3512.5
0.03502868	0	0	0.03502868	0	2	1	23.5	22	3512.75
0.0502304	0	0	0.0502304	0	2	1	24	22	3513
0.035074468	0	0	0.035074468	20	2	1	24.5	22	3513.25
1.687793648	0	0	1.687793648	0	2	1	25	22	3513.5
0.211535012	0	0	0.211535012	0	2	1	25.5	22	3513.75
0.056447116	0	0	0.056447116	0	2	1	26	22	3514
0.104457404	0	0	0.104457404	0	2	1	26.5	22	3514.25
0.171470464	0	0	0.171470464	0	2	1	27	22	3514.5
0.149414616	0	0	0.149414616	40	2	1	27.5	22	3514.75
1.868891268	0	0	1.868891268	0	2	1	28	22	3515
0.340975032	0	0	0.340975032	0	2	1	28.5	22	3515.25
0.167285484	0	0	0.167285484	0	2	1	29	22	3515.5
0.287850304	0	0	0.287850304	0	2	1	29.5	22	3515.75
0.589996524	0	0	0.589996524	0	2	1	30	22	3516
0.409413584	0	0	0.409413584	0	0	1	30.5	22	3516.25
0.61748586	0	0	0.61748586	0	0	1	31	22	3516.5
0.298312164	0	0	0.298312164	0	0	1	31.5	22	3516.75
0.36332922	0	0	0.36332922	0	0	1	32	22	3517
0.289108172	0	0	0.289108172	0	0	1	32.5	22	3517.25
0.086847772	0	0	0.086847772	0	0	1	33	22	3517.5
0.034637112	0	0	0.034637112	0	0	1	33.5	22	3517.75
0.055724752	0	0	0.055724752	0	0	1	34	22	3518
0.034675132	0	0	0.034675132	0	2	1	34	22	3518.25
0.055114064	0	0	0.055114064	0	2	1	34	22	3518.5
0.060268336	0	0	0.060268336	20	2	1	34	22	3518.75
0.093180076	0	0	0.093180076	0	2	1	34	22	3519
