1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
Nutzung	Qel_MFH_groﬂ	WW_MFH_groﬂ	EW_MFH_groﬂ	WindAPG_2013	WindAPG_2014	WindAPG_2015	Wind_2030_TU	WEB_2013	WEB_2014	WEB_2015	WEB_2016	CO2_Strommix_2015	CO2_Strommix_2050opti	Laufwasser	PV	Wind	Nachfrage	Differenz1	Biomasse_opt	Differenz2	Geothermie_opt	Differenz3	‹berschuss_2050	Unterschuss_2050	Taussen_48Stunden	IGS_48Stunden	IGN_48Stunden	Leistung Klein
Einheit	KW_ges1000000kWh/a	KW_ges1000000kWh/a	100_EW	1.37	2.176	2.549	6.677	0	0	4.53	0	52.4	453.5	9	9.5	4.4	13	10.6	0.3	10.3	2.5	7.8	9.4	7.8	ta                       	igs                      	ign                      	Pklein
Dienstleistung	Lastsyn	WW	Anzahl_Pers	GW	GW	GW	GW	MW	MW	MW	MW	CO2 [g/kWh]	CO2 [g/kWh]	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	∞C	W/m≤	W/m≤	W
8399	86.74	52.99	80	0.1040685	0.4579563	0.1759873	1.103306108	0	0	0.660846	0	31.57207742	417.0461298	2.141923642	0	0.93423075	10.30690262	7.230748225	0.270098507	6.960649718	2.467812283	4.492837435	0	4.492837435	1.75	0	0	0
8400	58.53	26.49	80	0.1138063	0.5917408	0.145093	1.101117008	0	0	0.909945	0	31.79633973	385.8236757	1.803702357	0	1.20715113	9.555342913	6.544489426	0.270098507	6.274390919	2.467812283	3.806578636	0	3.806578636	1.4	0	0	0
8401	43.29	26.49	80	0.1028913	0.6098305	0.1092825	0.858126975	0	0	0.701268	0	32.43349415	383.3316471	1.479352372	0	1.24405422	8.7765472	6.053140608	0.270098507	5.783042102	2.467812283	3.315229819	0	3.315229819	1.15	0	0	0
8402	39.71	26.49	80	0.1181543	0.6027608	0.0651525	0.812155889	0	0	0.681621	0	32.8298153	369.6533691	1.762847047	0	1.22963193	8.403850671	5.411371694	0.270098507	5.141273187	2.467812283	2.673460904	0	2.673460904	1.1	0	0	0
8403	38.65	52.99	80	0.1317545	0.6526968	0.049689	0.665486229	0	0	0.734619	0	32.90208574	364.964676	1.736513253	0	1.33150137	8.186861895	5.118847272	0.270098507	4.848748766	2.467812283	2.380936482	0	2.380936482	1.05	0	0	0
8404	39.28	52.99	80	0.1309178	0.606654	0.0588163	0.455332681	0	0	0.511722	0	33.2444644	374.7324128	1.736729992	0	1.23757416	8.015737532	5.04143338	0.270098507	4.771334874	2.467812283	2.30352259	0	2.30352259	1	0	0	0
8405	47.06	106.85	80	0.125735	0.5450518	0.1030668	0.391848793	0	0	0.673752	0	33.20054028	384.2337848	1.922041878	0	1.11190557	8.231570062	5.197622614	0.270098507	4.927524108	2.467812283	2.459711824	0	2.459711824	0.85	0	0	0
8406	90.43	159.84	80	0.1335815	0.5518103	0.1358365	0.284582928	0	0	0.599835	0	32.167302	380.6769715	1.872408636	0	1.12569291	9.250993352	6.252891806	0.270098507	5.982793299	2.467812283	3.514981016	0	3.514981016	0.7	0	0	0
8407	129.91	266.69	80	0.1258743	0.5912425	0.1167858	0.181695254	0	0	0.742683	0	30.99105838	357.6861533	1.664014041	0	1.2061347	10.65788742	7.787738681	0.270098507	7.517640174	2.467812283	5.049827891	0	5.049827891	0.55	0	0	0
8408	134.02	266.69	60	0.1429298	0.6757398	0.1170903	0.238611842	0	0	0.862392	0	30.41672855	366.2129315	1.464830856	0.145953683	1.37850909	11.74026187	8.750968237	0.270098507	8.48086973	2.467812283	6.013057447	0	6.013057447	0.35	1.532901709	1.532901709	1.532901709
8409	123.68	212.82	30	0.1673448	0.6812898	0.1778935	0.238611842	0	0	0.666549	0	30.50517696	374.9467617	1.960404689	0.328884539	1.38983109	12.14854507	8.46942475	0.270098507	8.199326244	2.467812283	5.731513961	0	5.731513961	0.25	27.67875743	20.82857707	20.82857707
8410	116.68	133.35	30	0.1636965	0.7135735	0.1931908	0.203586247	0	0	0.883968	0	31.34932095	380.6807363	2.09218203	0.873235181	1.45568994	12.19209699	7.770989839	0.270098507	7.500891333	2.467812283	5.033079049	0	5.033079049	0.15	179.2820296	49.61058213	49.61058213
8411	118.79	106.85	30	0.1473095	0.7556598	0.2134403	0.175127953	0	0	1.000377	0	32.29641601	373.5792943	1.975468053	1.498221721	1.54154589	12.24772526	7.232489591	0.270098507	6.962391085	2.467812283	4.494578802	0	4.494578802	0.45	516.6705081	69.68941013	69.68941013
8412	131.21	159.84	30	0.1408378	0.6872855	0.207587	0.122589567	0	0	0.735891	0	33.19178264	379.8438225	2.159046027	1.946333729	1.40206242	12.2757321	6.76828992	0.270098507	6.498191413	2.467812283	4.03037913	0	4.03037913	1.05	606.8109607	71.79740729	71.79740729
8413	129.98	212.82	30	0.1264823	0.6680435	0.2086058	0.102887674	0	0	0.635901	0	33.68499082	364.0755944	1.975793162	2.111454886	1.36280874	12.06131275	6.611255967	0.270098507	6.341157461	2.467812283	3.873345177	0	3.873345177	1.5	576.5470309	64.59470636	64.59470636
8414	115.8	133.35	30	0.1297338	0.5631178	0.2591305	0.140102359	0	0	0.350223	0	33.60258649	354.7057653	1.531153005	1.95077099	1.14876021	12.10319454	7.472510338	0.270098507	7.202411832	2.467812283	4.734599549	0	4.734599549	1.9	544.2975759	48.18863324	48.18863324
8415	105.24	79.48	30	0.1353785	0.510497	0.3410703	0.120400466	0	0	0.306633	0	32.84854877	362.8925041	1.567240056	1.421747795	1.04141388	12.03677465	8.00637292	0.270098507	7.736274414	2.467812283	5.26846213	0	5.26846213	1.95	308.6010104	24.00627936	24.00627936
8416	105.64	79.48	30	0.1460028	0.4465803	0.4652055	0.116022266	0	0	0.449409	0	31.66844408	367.8829548	1.8280855	0.67850429	0.91102371	12.07480229	8.657188787	0.270098507	8.38709028	2.467812283	5.919277997	0	5.919277997	1.45	0	0	0
8417	129.15	133.35	30	0.148358	0.4122753	0.6396163	0.080996681	0	0	0.312228	0	30.81264799	367.1739578	2.096083333	0.233756388	0.84104151	12.35422833	9.1833471	0.270098507	8.913248593	2.467812283	6.44543631	0	6.44543631	1.2	0	0	0
8418	166.83	159.84	80	0.1472655	0.3849153	0.723243	0.087563981	0	0	0.281256	0	30.63521485	361.0439979	2.098575832	0.141096492	0.78522711	12.50068612	9.475786685	0.270098507	9.205688178	2.467812283	6.737875895	0	6.737875895	1.3	0	0	0
8419	187.78	159.84	80	0.1404978	0.3721405	0.7442518	0.133535068	0	0	0.332679	0	30.80777284	376.1290812	1.836646693	0.141096492	0.75916662	12.23359336	9.496683558	0.270098507	9.226585052	2.467812283	6.758772768	0	6.758772768	1.05	0	0	0
8420	168.89	133.35	80	0.1421178	0.356984	0.8194885	0.140102359	0	0	0.311784	0	30.85521482	388.5408973	2.329186179	0	0.72824736	11.77533465	8.717901113	0.270098507	8.447802606	2.467812283	5.979990323	0	5.979990323	0.65	0	0	0
8421	141.53	106.85	80	0.111536	0.3868918	0.8061065	0.201397147	0	0	0.466008	0	31.15753789	385.897007	2.034529444	0	0.78925917	11.16714942	8.343360802	0.270098507	8.073262295	2.467812283	5.605450012	0	5.605450012	0.2	0	0	0
8422	117.13	52.99	80	0.1023418	0.3908365	0.894912	0.313041222	0	0	0.421863	0	31.74690312	386.5125992	1.808037138	0	0.79730646	10.30407624	7.69873264	0.270098507	7.428634133	2.467812283	4.96082185	0	4.96082185	-0.2	0	0	0
8423	86.74	52.99	80	0.066386	0.3326738	0.8898203	0.323986714	0	0	0.234345	0	32.07222419	386.7415633	1.696850007	0	0.67865445	10.07989304	7.704388588	0.270098507	7.434290081	2.467812283	4.966477798	0	4.966477798	-0.25	0	0	0
8424	58.53	26.49	80	0.0566985	0.3200043	0.7758335	0.271448327	0	0	0.298494	0	32.79761555	382.9943954	1.745291184	0	0.65280867	9.28696544	6.888865586	0.270098507	6.618767079	2.467812283	4.150954796	0	4.150954796	-0.15	0	0	0
8425	53.11	26.49	80	0.0508078	0.2870043	0.8482738	0.214531748	0	0	0.284154	0	33.36128795	380.7961256	1.921933508	0	0.58548867	8.821255367	6.313833189	0.270098507	6.043734683	2.467812283	3.575922399	0	3.575922399	-0.55	0	0	0
8426	42.27	26.49	80	0.0471053	0.2547155	0.7920005	0.210153548	0	0	0.183	0	34.00615332	381.1483422	1.817248548	0	0.51961962	8.338330081	6.001461913	0.270098507	5.731363407	2.467812283	3.263551123	0	3.263551123	-1.4	0	0	0
8427	39.86	52.99	80	0.0479978	0.2564363	0.8147123	0.15323696	0	0	0.212244	0	34.19995233	378.2023292	1.791998449	0	0.52312995	8.17542791	5.860299511	0.270098507	5.590201004	2.467812283	3.122388721	0	3.122388721	-2.05	0	0	0
8428	38.63	52.99	80	0.0525238	0.246839	0.8153673	0.168560653	0	0	0.201675	0	34.48194895	376.5297459	1.725026083	0	0.50355156	7.979765443	5.7511878	0.270098507	5.481089294	2.467812283	3.01327701	0	3.01327701	-2.5	0	0	0
8429	40.23	106.85	80	0.0416598	0.1915278	0.682537	0.181695254	0	0	0.283176	0	34.39515165	392.2410928	1.717656955	0	0.39071661	8.187504254	6.079130688	0.270098507	5.809032182	2.467812283	3.341219898	0	3.341219898	-2.7	0	0	0
8430	53.31	159.84	80	0.0381075	0.159684	0.5580938	0.157615161	0	0	0.118074	0	33.42226813	411.4161159	1.747350205	0	0.32575536	9.122521607	7.049416042	0.270098507	6.779317536	2.467812283	4.311505253	0	4.311505253	-2	0	0	0
8431	82.27	266.69	80	0.0354093	0.166485	0.3458805	0.15323696	0	0	0.111729	0	32.1442888	420.3714793	1.888880803	0	0.3396294	10.53185664	8.303346437	0.270098507	8.033247931	2.467812283	5.565435647	0	5.565435647	-1.55	0	0	0
8432	120.17	266.69	80	0.025597	0.1652745	0.2522475	0.135724168	0	0	0.101415	0	31.64857408	401.0739938	3.005520379	0.145953683	0.33715998	11.61936995	8.130735913	0.270098507	7.860637406	2.467812283	5.392825123	0	5.392825123	-1.9	47.17544841	7.02946848	7.02946848
8433	142.26	212.82	30	0.0235675	0.131939	0.1597725	0.140102359	0	0	0.079548	0	31.84185126	401.7712931	2.695258431	0.353039848	0.26915556	12.00028868	8.682834836	0.270098507	8.41273633	2.467812283	5.944924047	0	5.944924047	-1.8	153.0639185	29.99009613	29.99009613
8434	148.43	133.35	30	0.0231053	0.109018	0.0981775	0.129156867	0	0	0.086499	0	32.92519116	407.108445	2.940281925	0.937918404	0.22239672	11.98795539	7.88735834	0.270098507	7.617259833	2.467812283	5.14944755	0	5.14944755	-0.7	208.5837116	51.1692071	51.1692071
8435	155.61	106.85	30	0.014589	0.0867905	0.0693885	0.161993361	0	0	0.035751	0	34.14568298	409.9051632	2.794091437	1.581993097	0.17705262	11.93708058	7.383943423	0.270098507	7.113844917	2.467812283	4.646032634	0	4.646032634	0.85	593.8702592	70.02953422	70.02953422
8436	167.25	159.84	30	0.0100623	0.0690563	0.0644023	0.170749753	0	0	0.003312	0	35.0344928	394.9492091	2.552644138	2.028710005	0.14087475	11.86834819	7.146119302	0.270098507	6.876020796	2.467812283	4.408208512	0	4.408208512	1.9	763.856098	70.9218962	70.9218962
8437	166.48	212.82	30	0.0082705	0.0670995	0.0592848	0.116022266	0	0	0.00138	0	35.70789238	385.1287875	1.91694851	2.211566207	0.13688298	11.51813422	7.252736524	0.270098507	6.982638017	2.467812283	4.514825734	0	4.514825734	2.5	700.095364	65.7307172	65.7307172
8438	154.05	133.35	30	0.0057725	0.0612515	0.069695	0.085374881	0	0	0.000897	0	35.52683662	385.4354284	1.848133862	2.007419552	0.12495306	11.34058627	7.360079796	0.270098507	7.089981289	2.467812283	4.622169006	0	4.622169006	2.8	578.0755764	51.30327804	51.30327804
8439	144.34	79.48	30	0.0045613	0.0894083	0.0719303	0.07880758	0	0	0.000207	0	34.51099699	387.0579954	1.95119328	1.450540998	0.18239283	11.25296854	7.668841433	0.270098507	7.398742926	2.467812283	4.930930643	0	4.930930643	2.95	324.2393289	25.4578916	25.4578916
8440	145.32	79.48	30	0.0042553	0.141772	0.0746635	0.07442938	0	0	0.00138	0	32.98465481	385.9820033	2.100093006	0.705860399	0.28921488	11.2695414	8.17437311	0.270098507	7.904274604	2.467812283	5.43646232	0	5.43646232	2.75	0	0	0
8441	181.21	133.35	30	0.0031138	0.1512193	0.079435	0.096320373	0	0	0.001449	0	31.82723507	404.3812926	2.524034583	0.243769387	0.30848727	11.66420659	8.587915353	0.270098507	8.317816847	2.467812283	5.850004563	0	5.850004563	1.95	0	0	0
8442	210.22	159.84	80	0.0041975	0.1359145	0.1092225	0.15323696	0	0	0.013593	0	31.53778717	408.2475367	3.337781339	0.141096492	0.27726558	11.87991065	8.12376724	0.270098507	7.853668734	2.467812283	5.38585645	0	5.38585645	1.5	0	0	0
8443	210.95	159.84	80	0.0072615	0.129707	0.1846958	0.120400466	0	0	0.006762	0	31.72738261	407.5871557	3.21467356	0.141096492	0.26460228	11.60973457	7.989362241	0.270098507	7.719263735	2.467812283	5.251451452	0	5.251451452	1.05	0	0	0
8444	172.62	133.35	80	0.0113108	0.1433188	0.34605	0.120400466	0	0	0.006141	0	31.76878137	416.3799531	2.745216782	0	0.29237025	11.12000029	8.082413253	0.270098507	7.812314747	2.467812283	5.344502463	0	5.344502463	0.8	0	0	0
8445	134.63	106.85	80	0.020479	0.1261268	0.5493535	0.188262555	0	0	0	0	32.18500906	393.4966654	2.238480888	0	0.25729857	10.6102244	8.114444947	0.270098507	7.84434644	2.467812283	5.376534157	0	5.376534157	0.9	0	0	0
8446	122.98	52.99	80	0.038233	0.1055163	0.7172918	0.284582928	0	0	0	0	33.01204391	360.3808663	1.60950417	0	0.21525315	9.697175719	7.872418398	0.270098507	7.602319892	2.467812283	5.134507609	0	5.134507609	0.35	0	0	0
8447	104.33	52.99	80	0.0562763	0.0861638	0.9118023	0.466278182	0	0	0	0	33.16698543	361.3183236	1.440122604	0	0.17577405	9.589259454	7.973362799	0.270098507	7.703264293	2.467812283	5.23545201	0	5.23545201	-0.25	0	0	0
8448	67.31	26.49	80	0.068163	0.070434	1.0841615	0.505681968	0	0	0	0	33.84815494	388.4306756	1.401651423	0	0.14368536	8.968355514	7.423018731	0.270098507	7.152920225	2.467812283	4.685107941	0	4.685107941	-0.4	0	0	0
8449	78.48	26.49	80	0.0935208	0.0649088	1.059175	0.542896662	0	0	0	0	34.50815722	393.1600983	1.601159717	0	0.13241385	8.419010337	6.685436769	0.270098507	6.415338263	2.467812283	3.94752598	0	3.94752598	-0.4	0	0	0
8450	56.5	26.49	80	0.1328278	0.0721935	0.8869673	0.623893334	0	0	0	0	35.04210057	379.2119165	1.811721702	0	0.14727474	7.994411222	6.03541478	0.270098507	5.765316273	2.467812283	3.29750399	0	3.29750399	-1.15	0	0	0
8451	45.25	52.99	80	0.147239	0.054064	0.8564705	0.678620821	0	0	0	0	35.43352319	366.8035306	1.807495291	0	0.11029056	7.762776668	5.844990817	0.270098507	5.57489231	2.467812283	3.107080027	0	3.107080027	-2	0	0	0
8452	41.31	52.99	80	0.1560003	0.042203	0.7476748	0.952258248	0	0	0	0	35.87780765	361.7930745	1.790372906	0	0.08609412	7.498895705	5.622428679	0.270098507	5.352330173	2.467812283	2.884517889	0	2.884517889	-1.7	0	0	0
8453	38.88	106.85	80	0.1632688	0.039866	0.56829	1.204004681	0	0	0	0	35.92406936	358.8678355	1.693273812	0	0.08132664	7.474999961	5.700399508	0.270098507	5.430301002	2.467812283	2.962488718	0	2.962488718	-1.7	0	0	0
8454	38.78	159.84	80	0.1843	0.0437618	0.3567018	1.214950182	0	0	0	0	35.34313039	371.6081529	1.621966666	0	0.08927397	7.848724264	6.137483629	0.270098507	5.867385122	2.467812283	3.399572839	0	3.399572839	-2.6	0	0	0
8455	41.11	266.69	80	0.1837028	0.0212733	0.16873	1.011363935	0	0	0	0	34.74580016	386.0480165	1.666940018	0	0.04339743	8.340514101	6.630176653	0.270098507	6.360078146	2.467812283	3.892265863	0	3.892265863	-3.3	0	0	0
8456	50.2	266.69	60	0.169849	0.016826	0.1191078	0.928178154	0	0	0	0	34.09858482	391.6366806	1.866339942	0.148230637	0.03432504	9.194979671	7.146084052	0.270098507	6.875985545	2.467812283	4.408173262	0	4.408173262	-3.3	47.57179407	7.01763775	7.01763775
8457	88.87	212.82	30	0.1590883	0.0143328	0.0944358	0.954447348	0	0	0	0	34.22042522	384.9026661	2.057828891	0.386382293	0.02923881	9.581165734	7.10771574	0.270098507	6.837617233	2.467812283	4.36980495	0	4.36980495	-2.05	403.524146	37.55259045	37.55259045
8458	139.04	133.35	30	0.1347683	0.017668	0.0738255	1.107684308	0	0	0	0	35.33079369	379.3358944	1.951518388	1.093782436	0.03604272	9.9455116	6.864168056	0.270098507	6.59406955	2.467812283	4.126257266	0	4.126257266	-0.2	605.8693315	60.42869218	60.42869218
8459	174.86	106.85	30	0.1271963	0.023141	0.0923918	1.394456336	0	0	0	0	36.90631107	382.8343179	1.805978117	1.909781152	0.04720764	10.04790358	6.28493667	0.270098507	6.014838164	2.467812283	3.547025881	0	3.547025881	1.35	722.9683942	73.16736069	73.16736069
8460	203.57	159.84	30	0.0937418	0.0275513	0.0904708	1.230273875	0	0	0.00075	0	37.99430425	377.6632517	2.220274808	2.448252773	0.05620455	10.06640351	5.341671381	0.270098507	5.071572874	2.467812283	2.603760591	0	2.603760591	2.65	730.0705755	76.39865168	76.39865168
8461	207.51	212.82	30	0.0629423	0.0337855	0.0879763	0.906287161	0	0	0	0	38.80945162	351.7991523	1.914022533	2.650267116	0.06892242	9.787619827	5.154407757	0.270098507	4.884309251	2.467812283	2.416496968	0	2.416496968	3.5	667.7395939	67.97048046	67.97048046
8462	173.7	133.35	30	0.04433	0.0727683	0.0904068	0.884396168	0	0	0.012504	0	38.52805772	337.2471794	1.435571084	2.422851672	0.14844723	9.577311582	5.570441595	0.270098507	5.300343089	2.467812283	2.832530806	0	2.832530806	3.7	552.3232721	54.68527276	54.68527276
8463	136.66	79.48	30	0.037387	0.0916675	0.0768598	0.917232662	0	0	0.04731	0	37.14889616	336.4156572	1.445215972	1.735524185	0.1870017	9.446013459	6.078271602	0.270098507	5.808173096	2.467812283	3.340360813	0	3.340360813	3.45	303.0768164	26.3439956	26.3439956
8464	117.06	79.48	30	0.035533	0.1054265	0.052775	0.623893334	0	0	0.212157	0	34.90622529	341.013465	1.485204326	0.807642109	0.21507006	9.56831856	7.060402064	0.270098507	6.790303558	2.467812283	4.322491275	0	4.322491275	1.85	0	0	0
8465	107.12	133.35	30	0.0181723	0.1386565	0.0734273	0.809966788	0	0	0.285804	0	33.2265903	343.5996428	2.284212827	0.260361289	0.28285926	9.96902193	7.141588554	0.270098507	6.871490047	2.467812283	4.403677764	0	4.403677764	0.15	0	0	0
8466	126.19	159.84	80	0.0102055	0.166776	0.0886703	1.129575301	0	0	0.306498	0	32.6311511	344.3827182	2.486430359	0.141096492	0.34022304	10.28018049	7.312430603	0.270098507	7.042332096	2.467812283	4.574519813	0	4.574519813	-0.5	0	0	0
8467	157.01	159.84	80	0.0058023	0.2025573	0.0877825	1.258732169	0	0	0.370557	0	32.65227141	350.0914003	2.560446744	0.141096492	0.41321679	10.14541363	7.030653608	0.270098507	6.760555102	2.467812283	4.292742818	0	4.292742818	-0.55	0	0	0
8468	176.97	133.35	80	0.0048733	0.2304045	0.0799725	1.239030276	0	0	0.281232	0	32.73973819	365.6732058	2.12187528	0	0.47002518	9.620349616	7.028449156	0.270098507	6.75835065	2.467812283	4.290538366	0	4.290538366	-0.4	0	0	0
8469	160.75	106.85	80	0.00679	0.2569543	0.0821868	1.208382882	0	0	0.309048	0	33.05292783	365.8742261	1.916406662	0	0.52418667	9.209753922	6.769160589	0.270098507	6.499062083	2.467812283	4.031249799	0	4.031249799	-1	0	0	0
8470	136.06	52.99	80	0.0136095	0.2641463	0.0989553	1.101117008	0	0	0.494997	0	33.52853614	358.5186717	1.574717553	0	0.53885835	8.730040429	6.616464526	0.270098507	6.346366019	2.467812283	3.878553736	0	3.878553736	-1.65	0	0	0
8471	115.2	52.99	80	0.0160485	0.3144613	0.1284985	1.12300801	0	0	0.750444	0	33.32014185	341.4358207	1.392981861	0	0.64150095	8.782071485	6.747588674	0.270098507	6.477490167	2.467812283	4.009677884	0	4.009677884	-2.45	0	0	0
8472	58.53	26.49	80	0.0110293	0.369641	0.1398813	1.359430742	0	0	0.835425	0	33.74270805	349.4040351	1.34324025	0	0.75406764	8.250969295	6.153661405	0.270098507	5.883562899	2.467812283	3.415750615	0	3.415750615	-3.4	0	0	0
8473	43.29	26.49	80	0.0163853	0.425573	0.1443138	1.628689977	0	0	1.013979	0	34.16349473	343.9346782	1.897983843	0	0.86816892	7.763419026	4.997266263	0.270098507	4.727167756	2.467812283	2.259355473	0	2.259355473	-3.9	0	0	0
8474	39.71	26.49	80	0.0261978	0.4373793	0.129429	1.49734401	0	0	0.74838	0	34.67074898	335.4047885	1.935479699	0	0.89225367	7.365028148	4.537294779	0.270098507	4.267196273	2.467812283	1.799383989	0	1.799383989	-4.25	0	0	0
8475	38.65	52.99	80	0.03895	0.4888703	0.1034115	1.254353968	0	0	0.584478	0	34.73341749	322.8236589	1.991398373	0	0.99729531	7.194803087	4.206109404	0.270098507	3.936010897	2.467812283	1.468198614	0	1.468198614	-4.5	0	0	0
8476	39.28	52.99	80	0.0403888	0.5244855	0.1281973	1.083604215	0	0	0.800355	0	34.88154752	309.5878732	1.991181634	0	1.06995042	7.010060719	3.948928665	0.270098507	3.678830158	2.467812283	1.211017875	0	1.211017875	-4.2	0	0	0
8477	47.06	106.85	80	0.0437328	0.565333	0.1186013	0.941312756	0	0	0.936759	0	34.78254413	308.6839884	1.929952853	0	1.15327932	6.973960159	3.890727986	0.270098507	3.620629479	2.467812283	1.152817196	0	1.152817196	-3.85	0	0	0
8478	90.43	159.84	80	0.0480813	0.6574853	0.1043813	0.875639767	0	0	0.947268	0	34.13452413	304.8833924	2.052952263	0	1.34126991	7.178744119	3.784521946	0.270098507	3.51442344	2.467812283	1.046611156	0	1.046611156	-4.55	0	0	0
8479	129.91	266.69	80	0.0470925	0.8180603	0.1198358	0.958825548	0	0	1.64724	0	33.33042771	322.3378287	2.063355737	0	1.66884291	7.341003932	3.608805285	0.270098507	3.338706778	2.467812283	0.870894495	0	0.870894495	-5.1	0	0	0
8480	134.02	266.69	80	0.0540783	0.8424595	0.1190405	0.893152569	0	0	1.560876	0	32.88103409	324.3863189	2.040489767	0.147820039	1.71861738	7.989143881	4.082216694	0.270098507	3.812118188	2.467812283	1.344305904	0	1.344305904	-4.85	22.81072005	6.120002856	6.120002856
8481	123.68	212.82	30	0.0543195	0.9004113	0.1240113	0.757428401	0	0	1.907538	0	32.65492873	314.8903308	1.945016217	0.328935864	1.83683895	8.459735879	4.348944849	0.270098507	4.078846342	2.467812283	1.611034059	0	1.611034059	-4.25	314.5150512	34.56560646	34.56560646
8482	116.68	133.35	30	0.0434565	0.9205168	0.1242575	0.499114667	0	0	2.172471	0	33.66709264	316.3059496	1.864172552	0.982132371	1.87785417	8.937779239	4.213620147	0.270098507	3.94352164	2.467812283	1.475709357	0	1.475709357	-3.1	535.8956334	59.04425727	59.04425727
8483	118.79	106.85	30	0.0473098	0.9599035	0.148104	0.580111348	0	0	2.369805	0	35.0565529	319.9611698	1.716031413	1.778744317	1.95820314	9.233135779	3.780156909	0.270098507	3.510058403	2.467812283	1.042246119	0	1.042246119	-1.5	671.1494284	72.15179689	72.15179689
8484	131.21	159.84	30	0.0448268	1.0480008	0.1785383	0.516627469	0	0	1.886046	0	36.02763576	312.2183025	1.780077801	2.387890163	2.13792153	9.35698254	3.051093046	0.270098507	2.780994539	2.467812283	0.313182256	0	0.313182256	-0.15	704.7926573	75.08079286	75.08079286
8485	129.98	212.82	30	0.0414788	1.0457385	0.2564473	0.323986714	0	0	1.86657	0	37.06296398	318.8732566	1.532561808	2.670475083	2.13330654	9.061626001	2.725282569	0.270098507	2.455184063	2.467812283	-0.012628221	0.012628221	0	0.8	651.4258604	68.96162893	68.96162893
8486	115.8	133.35	30	0.0367885	0.929668	0.30879	0.192640746	0	0	1.658124	0	37.38330708	321.7919236	1.693273812	2.5143171	1.89652272	8.818300517	2.714186885	0.270098507	2.444088378	2.467812283	-0.023723905	0.023723905	0	1.45	541.55874	52.82623508	52.82623508
8487	105.24	79.48	30	0.0310005	0.9445065	0.3985433	0.087563981	0	0	1.552257	0	36.05745113	323.2495453	1.58447081	1.87724124	1.92679326	8.672099672	3.283594362	0.270098507	3.013495855	2.467812283	0.545683572	0	0.545683572	1.65	309.8318209	27.04082612	27.04082612
8488	105.64	79.48	30	0.0323455	0.8707703	0.4550075	0.061294788	0	0	1.154337	0	33.796633	340.4227106	1.62565123	0.906059712	1.77637131	8.791192979	4.483110728	0.270098507	4.213012222	2.467812283	1.745199938	0	1.745199938	1.15	0	0	0
8489	129.15	133.35	30	0.0609608	0.7821005	0.518851	0.065672979	0	0	0.908952	0	32.15221414	342.3373436	2.001476739	0.284376621	1.59548502	9.251507239	5.370168859	0.270098507	5.100070352	2.467812283	2.632258069	0	2.632258069	-0.5	0	0	0
8490	166.83	159.84	80	0.0827275	0.7890795	0.6280585	0.067862079	0	0	0.992796	0	31.41184708	311.7419642	1.954227626	0.141096492	1.60972218	9.744710264	6.039663965	0.270098507	5.769565459	2.467812283	3.301753176	0	3.301753176	-1.9	0	0	0
8491	187.78	159.84	80	0.0886238	0.7568738	0.6764005	0.098509473	0	0	1.261182	0	31.47083265	321.0118296	1.469382376	0.141096492	1.54402245	9.782095542	6.627594223	0.270098507	6.357495717	2.467812283	3.889683434	0	3.889683434	-2.1	0	0	0
8492	168.89	133.35	80	0.105704	0.7600808	0.6520658	0.035025594	0	0	1.920183	0	31.36795955	345.9964132	1.728927386	0	1.55056473	9.50498199	6.225489874	0.270098507	5.955391367	2.467812283	3.487579084	0	3.487579084	-2.05	0	0	0
8493	141.53	106.85	80	0.136064	0.8044843	0.618816	0.017512793	0	0	1.734585	0	31.51085974	340.6630243	1.6801611	0	1.64114787	9.167358246	5.846049276	0.270098507	5.57595077	2.467812283	3.108138486	0	3.108138486	-2.3	0	0	0
8494	117.13	52.99	80	0.1433623	0.767944	0.628249	0.041592886	0	0	1.727319	0	31.9731142	335.5386015	1.369357305	0	1.56660576	8.757404911	5.821441845	0.270098507	5.551343339	2.467812283	3.083531056	0	3.083531056	-2.4	0	0	0
8495	86.74	52.99	80	0.1189725	0.6948985	0.6593148	0.032836494	0	0	1.184667	0	32.06721324	334.8799009	1.293607008	0	1.41759294	8.895383564	6.184183616	0.270098507	5.914085109	2.467812283	3.446272826	0	3.446272826	-2.1	0	0	0
8496	58.53	26.49	80	0.0997048	0.6642258	0.6148203	0.008756401	0	0	0.931044	0	32.66432798	322.7078251	1.258820391	0	1.35502053	8.376229246	5.762388325	0.270098507	5.492289818	2.467812283	3.024477535	0	3.024477535	-1.65	0	0	0
8497	43.29	26.49	80	0.082566	0.6540818	0.5722485	0.0021891	0	0	1.255194	0	33.05721083	313.9417485	1.405877835	0	1.33432677	8.042588126	5.302383521	0.270098507	5.032285015	2.467812283	2.564472732	0	2.564472732	-1.2	0	0	0
8498	39.71	26.49	80	0.0497598	0.7073598	0.524496	0.0043782	0	0	0.732555	0	33.15334294	306.5957198	1.43654641	0	1.44301389	7.803759154	4.924198854	0.270098507	4.654100347	2.467812283	2.186288064	0	2.186288064	-0.9	0	0	0
8499	38.65	52.99	80	0.0415793	0.6881743	0.481068	0.010945501	0	0	0.558597	0	33.33830148	305.169591	1.273341907	0	1.40387547	7.703679665	5.026462288	0.270098507	4.756363782	2.467812283	2.288551498	0	2.288551498	-0.95	0	0	0
